SP_ENTITY_NAME,SP_ENTITY_ID,SP_CIQ_ID,IQ_TOTAL_REV_Y,IQ_TOTAL_REV_Q,IQ_TOTAL_REV_FY2025,IQ_TOTAL_REV_FQ12026,IQ_TOTAL_REV_FQ42025,IQ_TOTAL_REV_FQ32025,IQ_TOTAL_ASSETS_Y,IQ_TOTAL_ASSETS_Q,IQ_TOTAL_ASSETS_FY2025,IQ_TOTAL_ASSETS_FQ12026,IQ_TOTAL_ASSETS_FQ42025,IQ_TOTAL_ASSETS_FQ32025,IQ_TOTAL_LIAB_Y,IQ_TOTAL_LIAB_Q,IQ_TOTAL_LIAB_FY2025,IQ_TOTAL_LIAB_FQ12026,IQ_TOTAL_LIAB_FQ42025,IQ_TOTAL_LIAB_FQ32025,IQ_TOTAL_LIAB_TOTAL_ASSETS_Y,IQ_TOTAL_LIAB_TOTAL_ASSETS_Q,IQ_TOTAL_LIAB_TOTAL_ASSETS_FY2025,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ12026,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ42025,IQ_TOTAL_LIAB_TOTAL_ASSETS_FQ32025,SP_CURRENT_ASSETS_Y,SP_CURRENT_ASSETS_Q,SP_CURRENT_ASSETS_FY2025,SP_CURRENT_ASSETS_FQ12026,SP_CURRENT_ASSETS_FQ42025,SP_CURRENT_ASSETS_FQ32025,IQ_TOTAL_CL_Y,IQ_TOTAL_CL_Q,IQ_TOTAL_CL_FY2025,IQ_TOTAL_CL_FQ12026,IQ_TOTAL_CL_FQ42025,IQ_TOTAL_CL_FQ32025,IQ_TOTAL_DEBT_Y,IQ_TOTAL_DEBT_Q,IQ_TOTAL_DEBT_FY2025,IQ_TOTAL_DEBT_FQ12026,IQ_TOTAL_DEBT_FQ42025,IQ_TOTAL_DEBT_FQ32025,IQ_TOTAL_EQUITY_Y,IQ_TOTAL_EQUITY_Q,IQ_TOTAL_EQUITY_FY2025,IQ_TOTAL_EQUITY_FQ12026,IQ_TOTAL_EQUITY_FQ42025,IQ_TOTAL_EQUITY_FQ32025,IQ_CURRENT_RATIO_Y,IQ_CURRENT_RATIO_Q,IQ_CURRENT_RATIO_FY2025,IQ_CURRENT_RATIO_FQ12026,IQ_CURRENT_RATIO_FQ42025,IQ_CURRENT_RATIO_FQ32025,IQ_QUICK_RATIO_Y,IQ_QUICK_RATIO_Q,IQ_QUICK_RATIO_FY2025,IQ_QUICK_RATIO_FQ12026,IQ_QUICK_RATIO_FQ42025,IQ_QUICK_RATIO_FQ32025,IQ_CASH_EQUIV_Y,IQ_CASH_EQUIV_Q,IQ_CASH_EQUIV_FY2025,IQ_CASH_EQUIV_FQ12026,IQ_CASH_EQUIV_FQ42025,IQ_CASH_EQUIV_FQ32025,IQ_RETAINED_EARNINGS_Y,IQ_RETAINED_EARNINGS_Q,IQ_RETAINED_EARNINGS_FY2025,IQ_RETAINED_EARNINGS_FQ12026,IQ_RETAINED_EARNINGS_FQ42025,IQ_RETAINED_EARNINGS_FQ32025,IQ_EBIT_Y,IQ_EBIT_Q,IQ_EBIT_FY2025,IQ_EBIT_FQ12026,IQ_EBIT_FQ42025,IQ_EBIT_FQ32025,IQ_AR_RE_Y,IQ_AR_RE_Q,IQ_AR_RE_FY2025,IQ_AR_RE_FQ12026,IQ_AR_RE_FQ42025,IQ_AR_RE_FQ32025,IQ_TOTAL_RECEIV_Y,IQ_TOTAL_RECEIV_Q,IQ_TOTAL_RECEIV_FY2025,IQ_TOTAL_RECEIV_FQ12026,IQ_TOTAL_RECEIV_FQ42025,IQ_TOTAL_RECEIV_FQ32025,IQ_OPER_INC_RE_Y,IQ_OPER_INC_RE_Q,IQ_OPER_INC_RE_FY2025,IQ_OPER_INC_RE_FQ12026,IQ_OPER_INC_RE_FQ42025,IQ_OPER_INC_RE_FQ32025,IQ_NET_INC_PARENT_Y,IQ_NET_INC_PARENT_Q,IQ_NET_INC_PARENT_FY2025,IQ_NET_INC_PARENT_FQ12026,IQ_NET_INC_PARENT_FQ42025,IQ_NET_INC_PARENT_FQ32025,IQ_GP_Y,IQ_GP_Q,IQ_GP_FY2025,IQ_GP_FQ12026,IQ_GP_FQ42025,IQ_GP_FQ32025,IQ_WORKING_CAP_Y,IQ_WORKING_CAP_Q,IQ_WORKING_CAP_FY2025,IQ_WORKING_CAP_FQ12026,IQ_WORKING_CAP_FQ42025,IQ_WORKING_CAP_FQ32025,SP_MARKETCAP_Current,SP_PRICE_OPEN_Current,SP_PRICE_HIGH_Current,SP_PRICE_LOW_Current,SP_HEADCOUNT_LATEST,SP_HEADCOUNT_GROWTHRATE_2026,SP_HEADCOUNT_GROWTHRATE_2026,SP_HEADCOUNT_GROWTHRATE_2026,IQ_TOTAL_EMPLOYEES_Y,IQ_TOTAL_EMPLOYEES_Q,IQ_TOTAL_EMPLOYEES_FY2025,IQ_TOTAL_EMPLOYEES_FQ12026,IQ_TOTAL_EMPLOYEES_FQ42025,IQ_TOTAL_EMPLOYEES_FQ32025,REG_CEO_CHANGE_MRY,REG_CEO_CHANGE_MRQ,REG_CEO_CHANGE_2025Y,REG_CEO_CHANGE_2026Q1,REG_CEO_CHANGE_2025Q4,REG_CEO_CHANGE_2025Q3,IQ_AUDITOR_NAME_Y,IQ_AUDITOR_NAME_Q,IQ_AUDITOR_NAME_FY2025,IQ_AUDITOR_NAME_FQ12026,IQ_AUDITOR_NAME_FQ42025,IQ_AUDITOR_NAME_FQ32025,SP_FITCH_LT_CREDIT_RATING,SP_FITCH_LT_RATING_EFFECTIVE_ DATE,SP_FITCH_LT_RATING_CREDIT_WATCH_OUTLOOK,RD_CREDIT_RATING_GLOBAL_Issuer Credit Rating,RD_CREDIT_RATING_DATE_GLOBAL_Issuer Credit Rating,RD_CWOL_GLOBAL_Issuer Credit Rating,RD_CREDIT_WATCH_OUTLOOK_DATE_GLOBAL_Issuer Credit Rating,IQ_EBITDA_Y,IQ_EBITDA_Q,IQ_EBITDA_FY2025,IQ_EBITDA_FQ12026,IQ_EBITDA_FQ42025,IQ_EBITDA_FQ32025
Crown Equity Holdings Inc. (OTCPK:CRWE),4989894,IQ796968,0.777,0.2,0.777,,0.2,0.279,8.572,8.572,8.572,,8.572,5.736,322.634,322.634,322.634,,322.634,325.989,3763.812,3763.812,3763.812,,3763.812,5683.211,8.572,8.572,8.572,,8.572,5.736,322.634,322.634,322.634,,322.634,325.989,169.712,169.712,169.712,,169.712,164.871,-314.062,-314.062,-314.062,,-314.062,-320.253,0.027,0.027,0.027,,0.027,0.018,0.007,0.007,0.007,,0.007,0.009,2.272,2.272,2.272,,2.272,3.092,-18771.552,-18771.552,-18771.552,,-18771.552,-18717.468,-71.831,-9.557,-71.831,,-9.557,-24.6,,,,,,,,,,,,,,,,,,,-113.464,-54.084,-113.464,,-54.084,-31.798,0.777,0.2,0.777,,0.2,0.279,-314.062,-314.062,-314.062,,-314.062,-320.253,13.3866432,,3.39,0.634,6,,,0,,,,,,,,,,,,,"L J Soldinger Associates, LLC","L J Soldinger Associates, LLC","L J Soldinger Associates, LLC",,"L J Soldinger Associates, LLC",,,,,,,,,,,,,,
Valiant Eagle Inc. (OTCPK:PSRU),4990907,IQ1209785,6242.207,2687.543,,,,,29779.517,61602.872,,,,,1953.573,1992.484,,,,,6.56,3.234,,,,,13790.017,2465.48,,,,,8.1,8.1,,,,,1776.9,1776.9,,,,,27825.944,59610.388,,,,,NM,NM,,,,,54.323,14.257,,,,,328.017,3.48,,,,,10825.701,11713.081,,,,,698.714,953.622,,,,,,,,,,,112,112,,,,,,,,,,,26659.796,887.38,,,,,5916.654,2605.264,,,,,13781.917,2457.38,,,,,2.1460268251,0.0001,0.0002,1e-06,2,,,0,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Comarco, Inc.",4991361,IQ261950,,,,,,,632,607,,,,,395,968,,,,,62.5,159.473,,,,,632,607,,,,,395,268,,,,,0,700,,,,,237,-361,,,,,1.6,2.265,,,,,1.565,2.198,,,,,618,589,,,,,-19634,-20251,,,,,-859,-199,,,,,,,,,,,,,,,,,,,,,,,845,-199,,,,,472,,,,,,237,339,,,,,,,,,,,,,1,1,,,,,,,,,,,"Squar Milner LLP - Squar Milner Reehl & Williamson, LLP",,,,,,,,,,,,,-857,-198.5,,,,
"Legends Business Group, Inc. (OTCEM:LGBS)",4994405,IQ32607227,,,,,,,558.863,476.026,,,,,1019.297,540.238,,,,,182.388,113.489,,,,,3.863,6.026,,,,,229.297,156.126,,,,,790,384.112,,,,,-460.434,-64.212,,,,,0.017,0.039,,,,,0.006,0.025,,,,,1.363,3.976,,,,,-9541.112,-9139.812,,,,,-135.386,-14.792,,,,,,,,,,,,,,,,,,,,,,,64.414,-26.934,,,,,,-12.5,,,,,-225.434,-150.1,,,,,0.003068255,,1e-06,1e-06,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quest Patent Research Corporation (OTCQB:QPRC),4996117,IQ3176640,,,,,,,10437.519,10437.519,10437.519,,10437.519,11012.559,27630.518,27630.518,27630.518,,27630.518,22910.535,264.723,264.723,264.723,,264.723,208.04,207.256,207.256,207.256,,207.256,194.432,27426.853,27426.853,27426.853,,27426.853,22706.87,25348.016,25348.016,25348.016,,25348.016,20883.356,-17192.999,-17192.999,-17192.999,,-17192.999,-11897.976,0.008,0.008,0.008,,0.008,0.009,0.007,0.007,0.007,,0.007,0.008,192.606,192.606,192.606,,192.606,175.141,-34874.18,-34874.18,-34874.18,,-34874.18,-29579.157,-3618.068,-963.295,-3618.068,,-963.295,-1011.617,,,,,,,8.251,8.251,8.251,,8.251,8.251,,,,,,,-8491.508,-5295.023,-8491.508,,-5295.023,-1230.309,,,,,,,-27219.597,-27219.597,-27219.597,,-27219.597,-22512.438,1.2428829063,0.21645,0.3435,0.0521,9,,,0,2,2,2,,2,1,,,,,,,Rosenberg Rich Baker Berman & Company,Rosenberg Rich Baker Berman & Company,Rosenberg Rich Baker Berman & Company,,Rosenberg Rich Baker Berman & Company,,,,,,,,,-1810.081,-375.431,-1810.081,,-375.431,-423.752
"American Cannabis Company, Inc. (OTCEM:AMMJ)",4996134,IQ263924687,2476.185,431.878,,,,,2829.083,2121.248,,,,,2827.533,2757.201,,,,,99.945,129.98,,,,,900.378,419.12,,,,,2167.519,2196.406,,,,,1159.905,960.024,,,,,1.55,-635.953,,,,,0.415,0.191,,,,,0.118,0.063,,,,,21.085,2.747,,,,,-13741.125,-14509.847,,,,,-2519.039,-556.747,,,,,,,,,,,234.33,136.624,,,,,,,,,,,-3660.416,-636.172,,,,,1041.883,-303.104,,,,,-1267.141,-1777.286,,,,,0.0185800915,0.0001,0.01,1e-06,20,,,0,9,,,,,,,,,,,,"Hudgens CPA, PLLC",,,,,,,,,,,,,-2277.258,-496.634,,,,
"Resources Connection, Inc. (NASDAQGS:RGP)",4996142,IQ97493,551331,107930,551331,120229,139340,129438,304688,274114,304688,287211,304688,375625,97607,87430,97607,80852,97607,97799,32.035,31.895,32.035,28.151,32.035,26.036,203686,181088,203686,188248,203686,195193,75402,66119,75402,58614,75402,74213,25305,24359,25305,25353,25305,26553,207081,186684,207081,206359,207081,277826,2.701,2.739,2.701,3.212,2.701,2.63,2.565,2.567,2.565,3.05,2.565,2.456,86147,82764,86147,77518,86147,72495,-121575,-155521,-121575,-126881,-121575,-45891,5476,-3647,5476,-1563,5907,-4289,,,,,,,107293,86952,107293,101282,107293,109809,,,,,,,-191780,-9467,-191780,-2405,-73306,-44052,207424,38579,207424,47469,55977,45374,128284,114969,128284,129634,128284,120980,144.52653824,4.38,6.2976,3.055,2884,,,-2,687,614,687,667,687,722,,,,,,,McGladrey LLP - RSM  LLP,,McGladrey LLP - RSM  LLP,,McGladrey LLP - RSM  LLP,,,,,,,,,13224,-2572,13224,-22,7728,-2418
"First Foods Group, Inc. (OTCEM:FIFG)",4996245,IQ308512558,84.795,0.513,,,,,53.956,49.206,,,,,5219.279,5807.085,,,,,9673.213,11801.579,,,,,29.896,25.146,,,,,5039.896,5657.085,,,,,2498.793,2656.938,,,,,-5165.323,-5757.879,,,,,0.006,0.004,,,,,0,0,,,,,0.525,-0.232,,,,,-16768.055,-17378.014,,,,,-1031.331,-182.824,,,,,,,,,,,,,,,,,,,,,,,-1432.597,-181.144,,,,,5.258,0.513,,,,,-5010,-5631.939,,,,,0.0027058338,,0.0002,1e-06,0,,,,,,,,,,,,,,,,Russell Bedford Stefanou Mirchandani LLP - RBSM LLP,,,,,,,,,,,,,-973.624,-168.397,,,,
Kbridge Energy Corp.,4996404,IQ4449058,715.466,24.007,,,,,639.79,113.705,,,,,726.236,610.917,,,,,113.512,537.282,,,,,639.79,113.705,,,,,722.095,606.776,,,,,177.068,492.106,,,,,-86.446,-497.212,,,,,0.886,0.187,,,,,0.781,0.023,,,,,46.609,1.763,,,,,-2707.776,-3118.542,,,,,446.917,-26.599,,,,,,,,,,,168.726,99.475,,,,,,,,,,,559.039,12.798,,,,,684.293,19.315,,,,,-82.305,-493.071,,,,,0.0014522727,,,,,,,,,,,,,,,,,,,,Buckley Dodds Parker LLP,,,,,,,,,,,,,451.105,-25.552,,,,
"Kelly Services, Inc. (NASDAQGS:KELY.A)",4996499,IQ282655,4250900,1049200,4250900,,1049200,935000,2250600,2250600,2250600,,2250600,2393100,1274100,1274100,1274100,,1274100,1278000,56.612,56.612,56.612,,56.612,53.404,1268300,1268300,1268300,,1268300,1279800,821800,821800,821800,,821800,806500,159100,159100,159100,,159100,177500,976500,976500,976500,,976500,1115100,1.543,1.543,1.543,,1.543,1.587,1.487,1.487,1.487,,1.487,1.52,33000,33000,33000,,33000,30100,965100,965100,965100,,965100,1096600,54900,6000,54900,,6000,3100,,,,,,,1188700,1188700,1188700,,1188700,1195600,,,,,,,-254100,-128800,-254100,,-128800,-150100,853000,197000,853000,,197000,194000,446500,446500,446500,,446500,473300,353.60330228,9.63,14.94,7.98,20381,,,0,4900,4900,4900,,4900,,,,,,,,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,PricewaterhouseCoopers LLP,,PricewaterhouseCoopers LLP,,,,,,,,,97300,16400,97300,,16400,13600
CTPartners Executive Search Inc. (OTCEM:CTPR),4996506,IQ786956,172533,34676,,,,,92357,83110,,,,,69603,58176,,,,,75.363,69.999,,,,,58998,49653,,,,,65408,54499,,,,,25036,21069,,,,,22754,24934,,,,,0.902,0.911,,,,,0.681,0.681,,,,,5215,5366,,,,,-10935,-12061,,,,,8642,-1298,,,,,,,,,,,39343,31764,,,,,,,,,,,3307,-1126,,,,,44306,10412,,,,,-6410,-4846,,,,,0.0008753,,0.0002,1e-06,61,,,0,631,,,,,,,,,,,,McGladrey LLP - RSM  LLP,,,,,,,,,,,,,11003,-757,,,,
"Labwire, Inc. (OTCEM:LBWR)",4996517,IQ20506673,,1136.31,,,,,,1481.188,,,,,22.753,1590.488,,,,,,107.379,,,,,,786.461,,,,,,1576.981,,,,,0,823.552,,,,,-22.753,-109.3,,,,,,0.499,,,,,,0.453,,,,,,147.845,,,,,-848.626,-922.673,,,,,-21.529,132.448,,,,,,,,,,,,566.162,,,,,,,,,,,-22.751,125.982,,,,,-1.857,527.762,,,,,,-790.52,,,,,0.0716796004,,0.000401,0.0001,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,152.027,,,,
"Global IT Holdings, Inc. (OTCEM:GITH)",4996524,IQ11867226,3771.758,944.486,,,,,1921.69,1564.994,,,,,3977.22,6265.498,,,,,206.965,400.353,,,,,767.333,653.014,,,,,3739.606,6265.498,,,,,2314.126,2754.779,,,,,-2055.53,-4700.504,,,,,0.205,0.104,,,,,0.204,0.097,,,,,59.705,55.318,,,,,-2379.823,-7072.387,,,,,-1422.882,-2409.778,,,,,,,,,,,702.205,555.196,,,,,,,,,,,-1763.369,-532.759,,,,,1244.683,301.328,,,,,-2972.273,-5612.484,,,,,0.000732007,,,,,,,,,,,,,,,,,,,,"Wiener, Goodman & Company, PC",,,,,,,,,,,,,-1118.882,-2333.778,,,,
"Afinida, Inc. (OTCPK:TREP)",4996537,IQ12785995,22992.409,5784.865,,,,5784.865,7976.216,7586.389,,,,7586.389,6466.444,7452.538,,,,7452.538,81.072,98.236,,,,98.236,7031.315,6668.727,,,,6668.727,6350.521,7368.848,,,,7368.848,155.664,196.813,,,,196.813,1509.772,133.851,,,,133.851,1.107,0.905,,,,0.905,1.002,0.819,,,,0.819,3120.867,138.997,,,,138.997,-6251.001,-7626.922,,,,-7626.922,1757.687,-409.678,,,,-409.678,,,,,,,3245.102,5897.952,,,,5897.952,,,,,,,1308.094,-541.392,,,,-541.392,14825.56,2530.661,,,,2530.661,680.794,-700.121,,,,-700.121,0.89757536,,0.05,0.0086,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1761.7,-407.564,,,,-407.564
"BGSF, Inc. (NYSE:BGSF)",4996548,IQ39131532,93310,22026,93310,,22026,26895,57837,57837,57837,,57837,83573,9732,9732,9732,,9732,32887,16.827,16.827,16.827,,16.827,39.351,38450,38450,38450,,38450,63987,9334,9334,9334,,9334,32484,1156,1156,1156,,1156,1375,48105,48105,48105,,48105,50686,4.119,4.119,4.119,,4.119,1.97,3.468,3.468,3.468,,3.468,1.757,19018,19018,19018,,19018,41170,-21874,-21874,-21874,,-21874,-20714,-6834,-1365,-6834,,-1365,-905,,,,,,,13356,13356,13356,,13356,15901,,,,,,,-11430,-1160,-11430,,-1160,-5812,33333,7703,33333,,7703,9660,29116,29116,29116,,29116,31503,62.40401685,5.51,8.22,3.2,908,,,-2,189,189,189,,189,,,,,,,,Whitley Penn,Whitley Penn,Whitley Penn,,Whitley Penn,,,,,,,,,-5284,99,-5284,,99,-877
Korn Ferry (NYSE:KFY),4996551,IQ396922,2730088,717385,2730088,708613,712048,668729,3861224,3949608,3861224,3630597,3861224,3649659,1989085,1941643,1989085,1731784,1989085,1852382,51.514,49.16,51.514,47.7,51.514,50.755,1750138,1788475,1750138,1490902,1750138,1557320,955598,889555,955598,674400,955598,817757,571210,564547,571210,564035,571210,568092,1872139,2007965,1872139,1898813,1872139,1797277,1.831,2.011,1.831,2.211,1.831,1.904,1.71,1.859,1.71,2.01,1.71,1.755,1006964,938365,1006964,684855,1006964,779298,1588274,1716206,1588274,1628701,1588274,1549086,334525,87331,334525,79816,100385,78331,,,,,,,602758,691565,602758,647424,602758,630170,,,,,,,246062,65265,246062,66636,64244,58414,670339,176269,670339,166376,189539,161185,794540,898920,794540,816502,794540,739563,3448.41580202,66.32,78.499,58.95,11665,,,-1,9253,,9253,,9253,,,,,,,,Ernst & Young LLP,,Ernst & Young LLP,,Ernst & Young LLP,,,,,BB+,2026-03-17 10:22:14,Stable,2026-03-17 10:22:14,373812,110325,373812,102502,110206.75,98821
"St. Joseph, Inc. (OTCPK:STJO)",4996583,IQ10548794,,,,,,,0,27.756,,,,,812.806,816.195,,,,,,2940.607,,,,,0,27.756,,,,,812.806,816.195,,,,,74.7,74.7,,,,,-812.806,-788.439,,,,,0,0.034,,,,,0,0.034,,,,,,27.756,,,,,-4907.656,-4898.289,,,,,-240.766,-0.764,,,,,,,,,,,0,0,,,,,,,,,,,-135.889,-3.59,,,,,,,,,,,-812.806,-788.439,,,,,0.65507034,,0.031,0.0056,76,,,-1,1,,,,,,,,,,,,B F Borgers CPA PC,,,,,,,,,,,,,,,,,,
"Heidrick & Struggles International, Inc.",4996608,IQ401627,1098573,322837,,,,322837,1194188,1264262,,,,1264262,741371,755042,,,,755042,62.082,59.722,,,,59.722,772977,823636,,,,823636,483013,538975,,,,538975,100805,101282,,,,101282,452817,509220,,,,509220,1.6,1.528,,,,1.528,1.527,1.459,,,,1.459,515627,454640,,,,454640,205875,248195,,,,248195,76309,19161,,,,19161,,,,,,,173951,258370,,,,258370,,,,,,,8728,17646,,,,17646,263995,67357,,,,67357,289964,284661,,,,284661,1226.80969761,,,,2742,,,0,2201,2231,,,,2231,,,,,,,McGladrey LLP - RSM  LLP,,,,,,,,,,,,,95166,24544,,,,24544
"Mastech Digital, Inc. (NYSEAM:MHH)",4996669,IQ45821899,191371,45461,191371,,45461,48496,111840,111840,111840,,111840,112617,22532,22532,22532,,22532,24610,20.147,20.147,20.147,,20.147,21.853,68576,68576,68576,,68576,69290,21064,21064,21064,,21064,22572,2421,2421,2421,,2421,2753,89308,89308,89308,,89308,88007,3.256,3.256,3.256,,3.256,3.07,2.988,2.988,2.988,,2.988,2.729,36533,36533,36533,,36533,32747,56427,56427,56427,,56427,55454,901,-2193,901,,-2193,2520,,,,,,,26396,26396,26396,,26396,28863,,,,,,,609,972,609,,972,941,53056,12883,53056,,12883,13461,47512,47512,47512,,47512,46718,83.24869906,6.67,9.48,5.5,870,,,-1,1288,1288,1288,,1288,,,,,,,,UHY LLP,UHY LLP,UHY LLP,,UHY LLP,,,,,,,,,4225,-1390,4225,,-1390,3368
GEE Group Inc. (NYSEAM:JOB),4996686,IQ274653,96504,20516,96504,20516,23461,24523,59997,58943,59997,58943,59997,60564,9987,8970,9987,8970,9987,10169,16.646,15.218,16.646,15.218,16.646,16.791,31681,29483,31681,29483,31681,31678,7688,5540,7688,5540,7688,7566,3289,4239,3289,4239,3289,3589,50010,49973,50010,49973,50010,50395,4.121,5.322,4.121,5.322,4.121,4.187,4.04,5.232,4.04,5.232,4.04,4.015,21364,20149,21364,20149,21364,18622,-60479,-60629,-60479,-60629,-60479,-59966,-2836,-315,-2836,-315,-773,-476,,,,,,,9695,8836,9695,8836,9695,11752,,,,,,,-34747,-150,-34747,-150,-513,-423,33372,7405,33372,7405,8405,8681,23993,23943,23993,23943,23993,24112,25.544934495,0.23,0.2788,0.17,40,,,-2,173,,173,,173,,,,,,,,"Cherry Bekaert LLP - Cherry, Bekaert & Holland, LLP",,"Cherry Bekaert LLP - Cherry, Bekaert & Holland, LLP",,"Cherry Bekaert LLP - Cherry, Bekaert & Holland, LLP",,,,,,,,,-1778,-209,-1778,-209,-529,-202
"TrueBlue, Inc. (NYSE:TBI)",4996688,IQ361457,1615997,418178,1615997,,418178,431266,638667,638667,638667,,638667,690527,364110,364110,364110,,364110,386188,57.011,57.011,57.011,,57.011,55.927,297609,297609,297609,,297609,313242,138533,138533,138533,,138533,155702,123802,123802,123802,,123802,126416,274557,274557,274557,,274557,304339,2.148,2.148,2.148,,2.148,2.012,1.925,1.925,1.925,,1.925,1.754,24510,24510,24510,,24510,19893,296203,296203,296203,,296203,326145,-36641,-14231,-36641,,-14231,-104,,,,,,,242112,242112,242112,,242112,253154,,,,,,,-47960,-31536,-47960,,-31536,-1916,364669,86871,364669,,86871,97892,159076,159076,159076,,159076,157540,181.24828659,5.87,7.78,3.18,1622,,,-1,3500,3500,3500,,3500,,,,,,,,Deloitte & Touche LLP,Deloitte & Touche LLP,Deloitte & Touche LLP,,Deloitte & Touche LLP,,,,,,,,,-7789,-7036,-7789,,-7036,7241
DLH Holdings Corp. (NASDAQCM:DLHC),4996689,IQ266747,344497,68892,344497,68892,81160,83343,290663,283508,290663,283508,290663,299341,177705,171320,177705,171320,177705,185643,61.138,60.429,61.138,60.429,61.138,62.017,42537,39642,42537,39642,42537,49587,42671,41026,42671,41026,42671,45823,144973,149803,144973,149803,144973,155888,112958,112188,112958,112188,112958,113698,0.997,0.966,0.997,0.966,0.997,1.082,0.929,0.896,0.929,0.896,0.929,1.008,125,257,125,257,125,194,11210,9886,11210,9886,11210,12129,16786,1436,16786,1436,2280,3755,,,,,,,39505,36515,39505,36515,39505,46005,,,,,,,1362,-1324,1362,-1324,-919,289,65164,13497,65164,13497,12839,15923,-134,-1384,-134,-1384,-134,3764,82.0305781,5.63,8.1,3.89,786,,,-4,2300,,2300,,2300,,,,,,,,"WithumSmith+Brown, PC",,"WithumSmith+Brown, PC",,"WithumSmith+Brown, PC",,,,,,,,,33965,5736,33965,5736,6579,8063
"PBS Holding, Inc. (OTCEM:PBHG)",4996693,IQ967018,1110.839,18.5,,,,,1078.497,1275.707,,,,,1550.493,232.461,,,,,143.764,18.222,,,,,542.197,0.707,,,,,1099.571,50,,,,,906.636,182.461,,,,,-471.995,1043.246,,,,,0.493,0.014,,,,,0.46,0.014,,,,,,0.707,,,,,-1710.314,-6649.717,,,,,162.417,-4939.403,,,,,,,,,,,505.888,,,,,,,,,,,,169.496,-4939.403,,,,,942.133,18.5,,,,,-557.374,-49.293,,,,,0.006285,,0.0001,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.417,-4935.653,,,,
"Daniels Corporate Advisory Company, Inc.",4996745,IQ44427011,4384.842,335.366,,,,,1250.363,663.485,,,,,4473.803,4667.691,,,,,357.8,703.511,,,,,549.357,161.527,,,,,4033.75,4414.399,,,,,1747.884,1648.561,,,,,-3223.44,-4004.206,,,,,0.136,0.037,,,,,0.083,0.013,,,,,326.725,49.071,,,,,-12305.327,-14014.498,,,,,-57.149,-182.431,,,,,,,,,,,6.896,8.27,,,,,,,,,,,181.394,-293.457,,,,,1359.523,130.205,,,,,-3484.393,-4252.872,,,,,0.0017411991,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.481,-146.209,,,,
"Blue Diamond Ventures, Inc. (OTCPK:BLDV)",4996765,IQ1442799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9741171378,0.0001,0.0004,0.0001,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Company Management Corp. (OTCPK:PCMC),4996826,IQ10930337,,,,,,,267.642,256.744,267.642,256.744,267.642,273.978,474.803,480.928,474.803,480.928,474.803,919.678,177.402,187.318,177.402,187.318,177.402,335.676,267.642,256.744,267.642,256.744,267.642,273.978,474.803,480.928,474.803,480.928,474.803,919.678,350,350,350,350,350,350,-207.161,-224.184,-207.161,-224.184,-207.161,-645.7,0.564,0.534,0.564,0.534,0.564,0.298,0.564,0.534,0.564,0.534,0.564,0.298,234.405,71.555,234.405,71.555,234.405,273.978,-5736.177,-5753.2,-5736.177,-5753.2,-5736.177,-5699.716,-93.554,-16.35,-93.554,-16.35,-28.073,-23.239,,,,,,,33.237,165.189,33.237,165.189,33.237,,,,,,,,-103.817,-17.023,-103.817,-17.023,-30.461,-25.864,,,,,,,-207.161,-224.184,-207.161,-224.184,-207.161,-645.7,8.603480816,,0.679,0.05,,,,,,,,,,,,,,,,,"L J Soldinger Associates, LLC",,"L J Soldinger Associates, LLC",,"L J Soldinger Associates, LLC",,,,,,,,,,,,,,
"ABV Consulting, Inc. (OTCPK:ABVN)",4996878,IQ263853406,,,,,,,3.428,3.511,,,,,345.132,363.449,,,,,10068.028,10351.723,,,,,3.428,3.511,,,,,345.132,363.449,,,,,0,329.093,,,,,-341.704,-359.938,,,,,0.01,0.01,,,,,0.01,0.01,,,,,3.428,3.511,,,,,-501.694,-519.928,,,,,-36.756,-16.453,,,,,,,,,,,,,,,,,,,,,,,-36.756,-16.453,,,,,,,,,,,-341.704,-359.938,,,,,100.783,,2.47,0.101,,,,,,,,,,,,,,,,,Olayinka Oyebola & Co,,,,,,,,,,,,,,,,,,
