CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"Farmhouse, Inc.",TRSNTL,Retail,Specialty Retail,Marijuana Retailing,USA,FMHS,A,L,675702991,100.0,"Farmhouse, Inc",United States
"Hims & Hers Health, Inc.",WHROUR,Retail,Other Retail,Pharmacies/Drugstores,USA,HIMS,A,L,542604862,100.0,"Hims & Hers Health, Inc.",United States
"Williams-Sonoma, Inc.",WISON,Retail,E-commerce,Household Goods Retailing,USA,WSM,A,L,314400,100.0,"Williams-Sonoma, Inc.",United States
"eBay, Inc.",EBAYUS,Retail,E-commerce,Etailing,USA,EBAY,A,L,27862,100.0,eBay Inc.,United States
Airborne Wireless Network,MPLTXZ,Retail,Specialty Retail,Specialty Retailing,USA,ABWN,A,L,146311590,100.0,Airborne Wireless Network,United States
"CarParts.com, Inc.",USAUTO,Retail,Auto Retail,Automotive Parts/Tire Retailing,USA,PRTS,A,L,4597614,100.0,"CarParts.com, Inc.",United States
"Tekumo, Inc.",HACOMI,Retail,E-commerce,E-commerce,USA,TKMO,A,L,1800157538,100.0,"Tekumo, Inc.",United States
"Angi, Inc.",ANLIST,Retail,E-commerce,E-commerce,USA,ANGI,A,L,123844,100.0,Angi Inc.,United States
Global Roundtable Corp.,PAOIMM,Retail,E-commerce,E-commerce,USA,GRCU,A,L,28261831,100.0,Global Roundtable Corporation,United States
GrowGeneration Corp.,BBCWWJ,Retail,Specialty Retail,Florists,USA,GRWG,A,L,261909118,100.0,GrowGeneration Corp.,United States
"Natural Grocers by Vitamin Cottage, Inc.",NGVCTG,Retail,Grocery & Food Retail,Food Retailing,USA,NGVC,A,L,4312149,100.0,"Natural Grocers by Vitamin Cottage, Inc.",United States
"Ethan Allen Interiors, Inc.",GMHC,Retail,E-commerce,Furniture/Home Furnishings Retailing,USA,ETD,A,L,28258,100.0,Ethan Allen Interiors Inc.,United States
"American Battery Materials, Inc.",MEDSV,Retail,Specialty Retail,Automatic Vending Machines,USA,BLTH,A,L,60456572,100.0,"American Battery Materials, Inc.",United States
"The Chefs Warehouse, Inc.",CHFWHL,Retail,Grocery & Food Retail,Food/Beverage Wholesalers,USA,CHEF,A,L,4370094,100.0,"The Chefs' Warehouse, Inc.",United States
The Lovesac Co.,VQEYGN,Retail,E-commerce,Furniture/Home Furnishings Retailing,USA,LOVE,A,L,22454382,100.0,The Lovesac Company,United States
Quality One Wireless  Llc,ASSCRE,Retail,Wholesale & Distribution,Computers/Electronic Equipment Wholesalers,USA,QOWI,A,L,2759527,100.0,"Quality One Wireless, LLC",United States
"Yuka Group, Inc.",CRWNVE,Retail,E-commerce,E-commerce,USA,YUKA,A,L,3109224,100.0,"Yuka Group, Inc.",United States
"Kaya Holdings, Inc.",STRPTR,Retail,Specialty Retail,Specialty Retailing,USA,KAYS,A,L,84016423,100.0,"Kaya Holdings, Inc.",United States
"Eastern Asteria, Inc.",WINMAT,Retail,E-commerce,E-commerce,USA,EATR,A,L,1341413,100.0,"Eastern Asteria, Inc.",United States
"KindCard, Inc.",ZRWRVM,Retail,Specialty Retail,Specialty Retailing,USA,KCRD,A,L,531823690,100.0,"Kindcard, Inc.",United States
NextPlat Corp.,SWITCR,Retail,E-commerce,E-commerce,USA,NXPL,A,L,250531253,100.0,NextPlat Corp,United States
"PetMed Express, Inc.",PETMDE,Retail,Other Retail,Pharmacies/Drugstores,USA,PETS,A,L,1342577,100.0,"PetMed Express, Inc.",United States
"AutoNation, Inc.",REPRES,Retail,Auto Retail,Motor Vehicle Dealing,USA,AN,A,L,112302,100.0,"AutoNation, Inc.",United States
"EyeCity.com, Inc.",RGVNNC,Retail,Specialty Retail,Optical Retail/Opticians,USA,ICTY,A,L,616325,100.0,"EyeCity.com, Inc.",United States
"EVI Industries, Inc.",MTRO,Retail,Wholesale & Distribution,Machinery/Industrial Goods Wholesalers,USA,EVI,A,L,397867,100.0,"EVI Industries, Inc.",United States
"International Money Express, Inc.",ZJENBV,Retail,Other Retail,Money Transfer/Retail Currency Exchange Services,USA,IMXI,A,L,23899662,100.0,"International Money Express, Inc.",United States
"MarineMax, Inc.",MARMKS,Retail,Auto Retail,Boat Dealing,USA,HZO,A,L,384562,100.0,"MarineMax, Inc.",United States
"Chewy, Inc.",CHWYCU,Retail,Specialty Retail,Specialty Retailing,USA,CHWY,A,L,272762396,100.0,"Chewy, Inc.",United States
"LMP Automotive Holdings, Inc.",LMAUHI,Retail,Auto Retail,Motor Vehicle Dealing,USA,LMPX,A,L,553140218,100.0,"LMP Automotive Holdings, Inc.",United States
"VIP Play, Inc.",CSVUNQ,Retail,E-commerce,Etailing,USA,VIPZ,A,L,704088131,100.0,"VIP Play, Inc.",United States
"Scienture Holdings, Inc.",BBXPKP,Retail,Wholesale & Distribution,Pharmaceutical/Medical Products Wholesalers,USA,SCNX,A,L,698186627,100.0,"Scienture Holdings, Inc.",United States
"PSQ Holdings, Inc.",BUVKJZ,Retail,E-commerce,B2B e-commerce,USA,PSQH,A,L,712146583,100.0,"PSQ Holdings, Inc.",United States
Blue Gem Enterprise,BGEMPK,Retail,Grocery & Food Retail,Beer/Wine/Liquor Retailing,USA,BGEM,A,L,48851020,100.0,Blue Gem Enterprise,United States
"Haverty Furniture Cos., Inc.",HAVT,Retail,E-commerce,Furniture/Home Furnishings Retailing,USA,HVT,A,L,277096,100.0,"Haverty Furniture Companies, Inc.",United States
"The Home Depot, Inc.",HOMD,Retail,Specialty Retail,Decorating/DIY/Hardware Retailing,USA,HD,A,L,278679,100.0,"The Home Depot, Inc.",United States
Pineapple Express Cannabis Co.,IDVDWF,Retail,Specialty Retail,Marijuana Retailing,USA,PNXP,A,L,1822914305,100.0,Pineapple Express Cannabis Company,United States
"OneWater Marine, Inc.",OMRNHL,Retail,Auto Retail,Boat Dealing,USA,ONEW,A,L,272093428,100.0,OneWater Marine Inc.,United States
"Asbury Automotive Group, Inc.",ASAUT,Retail,Auto Retail,Motor Vehicle Dealing,USA,ABG,A,L,25109,100.0,"Asbury Automotive Group, Inc.",United States
"National Vision Holdings, Inc.",NTVSAS,Retail,Specialty Retail,Optical Retail/Opticians,USA,EYE,A,L,319122,100.0,"National Vision Holdings, Inc.",United States
"BlueLinx Holdings, Inc.",BLUEHI,Retail,Wholesale & Distribution,Wholesalers,USA,BXC,A,L,10004802,100.0,BlueLinx Holdings Inc.,United States
Vestis Corp.,BMKRDC,Retail,Wholesale & Distribution,Clothing/Textile Wholesalers,USA,VSTS,A,L,694763,100.0,Vestis Corporation,United States
"Citi Trends, Inc.",CTRNDI,Retail,Clothing & Fashion Retail,Clothing Retail,USA,CTRN,A,L,769264,100.0,"Citi Trends, Inc.",United States
"China Finance, Inc.",KUBLAK,Retail,Wholesale & Distribution,Wholesalers,USA,CHFI,A,L,3163091,100.0,"China Finance, Inc.",United States
"Ulta Beauty, Inc.",ULTASC,Retail,Clothing & Fashion Retail,Cosmetics/Perfume Retailing,USA,ULTA,A,L,35929,100.0,"Ulta Beauty, Inc.",United States
"Vivid Seats, Inc.",VFWZQK,Retail,E-commerce,Etailing,USA,SEAT,A,L,53887479,100.0,Vivid Seats Inc.,United States
"W.W. Grainger, Inc.",GRNGRW,Retail,Wholesale & Distribution,Machinery/Industrial Goods Wholesalers,USA,GWW,A,L,276060,100.0,"W.W. Grainger, Inc.",United States
"Camping World Holdings, Inc.",CAMPGW,Retail,Specialty Retail,Specialty Retailing,USA,CWH,A,L,249110868,100.0,"Camping World Holdings, Inc.",United States
US Foods Holding Corp.,JPFODS,Retail,Grocery & Food Retail,Food/Beverage Wholesalers,USA,USFD,A,L,325290136,100.0,US Foods Holding Corp.,United States
"hhgregg, Inc.",HHGREG,Retail,Electronics & Appliance Retail,Electronics/Appliance Retailing,USA,HGGG,A,L,13648539,100.0,"hhgregg, Inc.",United States
"Shoe Carnival, Inc.",SHOECA,Retail,Clothing & Fashion Retail,Shoe Retailing,USA,SCVL,A,L,324135,100.0,"Shoe Carnival, Inc.",United States
"Caseys General Stores, Inc.",CASY,Retail,Department & Discount,Convenience Goods Retailing,USA,CASY,A,L,258629,100.0,"Casey's General Stores, Inc.",United States
"HealthWarehouse.com, Inc.",MCFM,Retail,Other Retail,Pharmacies/Drugstores,USA,HEWA,A,L,59114973,100.0,"HealthWarehouse.com, Inc.",United States
"Scientific Energy, Inc.",SCENRG,Retail,E-commerce,E-commerce,USA,SCGY,A,L,10207071,100.0,"Scientific Energy, Inc.",Macau
"The Greater Cannabis Co., Inc.",FAZFPQ,Retail,Specialty Retail,Specialty Retailing,USA,GCAN,A,L,576310974,100.0,"The Greater Cannabis Company, Inc.",United States
"HWH International, Inc.",IVMKYE,Retail,E-commerce,Etailing,USA,HWH,A,L,1673028428,100.0,HWH International Inc.,United States
"Liquidity Services, Inc.",LIQSER,Retail,E-commerce,Online Auctions,USA,LQDT,A,L,137610,100.0,"Liquidity Services, Inc.",United States
"Xometry, Inc.",NEXMAC,Retail,Auto Retail,Automotive Parts/Tire Retailing,USA,XMTR,A,L,316229534,100.0,"Xometry, Inc.",United States
"Wayfair, Inc.",CSNSI,Retail,E-commerce,Furniture/Home Furnishings Retailing,USA,W,A,L,30663855,100.0,Wayfair Inc.,United States
"EverQuote, Inc.",ALQQWK,Retail,E-commerce,E-commerce,USA,EVER,A,L,182093966,100.0,"EverQuote, Inc.",United States
"Destination XL Group, Inc.",DEGNS,Retail,Clothing & Fashion Retail,Clothing Retail,USA,DXLG,A,L,266462,100.0,"Destination XL Group, Inc.",United States
"The TJX Cos., Inc.",ZY,Retail,Clothing & Fashion Retail,Clothing Retail,USA,TJX,A,L,306688,100.0,"The TJX Companies, Inc.",United States
"BJs Wholesale Club Holdings, Inc.",BJSWHC,Retail,Department & Discount,Mixed Retailing,USA,BJ,A,L,249793891,100.0,"BJ's Wholesale Club Holdings, Inc.",United States
"J.Jill, Inc.",DMMANC,Retail,Clothing & Fashion Retail,Clothing Retail,USA,JILL,A,L,419879251,100.0,"J.Jill, Inc.",United States
"Penske Automotive Group, Inc.",UAG,Retail,Auto Retail,Motor Vehicle Dealing,USA,PAG,A,L,365436,100.0,"Penske Automotive Group, Inc.",United States
"Alta Equipment Group, Inc.",HAYQAD,Retail,Specialty Retail,Specialty Retailing,USA,ALTG,A,L,4320390,100.0,Alta Equipment Group Inc.,United States
"Bluestem Group, Inc.",GMACCO,Retail,E-commerce,Etailing,USA,BGRP,A,L,1057473,100.0,Bluestem Group Inc.,United States
Target Corp.,DAYHUD,Retail,Department & Discount,Department Stores,USA,TGT,A,L,174438,100.0,Target Corporation,United States
Winmark Corp.,PIASPO,Retail,Specialty Retail,Used Merchandise Retailing,USA,WINA,A,L,329790,100.0,Winmark Corporation,United States
"Tile Shop Holdings, Inc.",JWCACQ,Retail,Specialty Retail,Decorating/DIY/Hardware Retailing,USA,TTSH,A,L,4430170,100.0,"Tile Shop Holdings, Inc.",United States
"Best Buy Co., Inc.",BSTBUY,Retail,Electronics & Appliance Retail,Electronics/Appliance Retailing,USA,BBY,A,L,255397,100.0,"Best Buy Co., Inc.",United States
Fastenal Co.,FSNAL,Retail,Wholesale & Distribution,Wholesalers,USA,FAST,A,L,270747,100.0,Fastenal Company,United States
"APT Moto Vox Group, Inc.",FRZFGG,Retail,Auto Retail,Motor Vehicle Dealing,USA,MTVX,A,L,244642869,100.0,"APT MotoVox Group, Inc.",United States
Ferrellgas Partners LP,FRLPB,Retail,Specialty Retail,Specialty Retailing,USA,FGPR,A,L,332476,100.0,"Ferrellgas Partners, L.P.",United States
"OReilly Automotive, Inc.",ORELAU,Retail,Auto Retail,Automotive Parts/Tire Retailing,USA,ORLY,A,L,324289,100.0,"O'Reilly Automotive, Inc.",United States
"Build-A-Bear Workshop, Inc.",BILBEA,Retail,Specialty Retail,Toys/Games Retailing,USA,BBW,A,L,122203,100.0,"Build-A-Bear Workshop, Inc.",United States
"Caleres, Inc.",BRNUSA,Retail,Clothing & Fashion Retail,Shoe Retailing,USA,CAL,A,L,256893,100.0,"Caleres, Inc.",United States
"Cass Information Systems, Inc.",CASSCM,Retail,E-commerce,B2B e-commerce,USA,CASS,A,L,369520,100.0,"Cass Information Systems, Inc.",United States
